id,type,gender,skin_tone,count,accessories
4950,human,female,light,3,mole/blue eye shadow/bandana
4951,human,male,dark,2,mohawk thin/classic shades
4952,human,male,light,3,cigarette/normal beard/shaved head
4953,human,male,dark,4,luxurious beard/gold chain/fedora/earring
4954,human,female,medium,2,choker/half shaved
4955,human,male,light,3,wild hair/normal beard/regular shades
4956,human,male,light,3,big shades/front beard dark/purple hair
4957,human,female,light,2,red mohawk/clown eyes blue
4958,human,female,albino,3,green eye shadow/hot lipstick/frumpy hair
4959,human,male,light,3,earring/knitted cap/eye patch
4960,human,male,albino,3,peak spike/front beard dark/mole
4961,human,female,dark,3,cap/green eye shadow/earring
4962,human,male,dark,3,mustache/earring/knitted cap
4963,human,female,medium,2,cap/classic shades
4964,human,female,light,3,vape/black lipstick/mohawk thin
4965,human,male,albino,3,nerd glasses/normal beard/knitted cap
4966,human,male,albino,3,cigarette/classic shades/headband
4967,human,male,dark,3,shadow beard/purple hair/small shades
4968,human,male,light,3,shadow beard/earring/mohawk
4969,human,male,medium,2,fedora/goat
4970,human,male,dark,3,handlebars/purple hair/small shades
4971,human,male,dark,5,cigarette/front beard/earring/mohawk/eye patch
4972,human,female,light,2,mohawk thin/clown eyes blue
4973,human,male,dark,4,front beard/bandana/earring/mole
4974,human,male,medium,3,earring/knitted cap/eye patch
4975,human,male,albino,3,cap forward/earring/eye patch
4976,human,male,medium,3,messy hair/goat/smile
4977,human,male,medium,2,vampire hair/eye mask
4978,human,male,dark,3,cigarette/cap forward/chinstrap
4979,human,female,dark,2,big shades/dark hair
4980,human,female,albino,2,regular shades/blonde bob
4981,human,female,medium,4,pipe/purple eye shadow/wild hair/earring
4982,human,male,light,4,cigarette/silver chain/nerd glasses/shaved head
4983,human,female,dark,3,clown nose/red mohawk/hot lipstick
4984,human,male,medium,4,vampire hair/cigarette/normal beard/vr
4985,human,female,dark,2,tassle hat/big shades
4986,human,male,albino,2,eye mask/peak spike
4987,human,male,dark,3,bandana/buck teeth/clown eyes green
4988,human,male,medium,3,eye mask/luxurious beard/headband
4989,human,male,dark,3,vampire hair/goat/3d glasses
4990,human,female,light,3,black lipstick/clown eyes blue/cigarette
4991,human,male,medium,2,messy hair/regular shades
4992,human,male,albino,2,hoodie/classic shades
4993,human,male,dark,4,stringy hair/cigarette/normal beard black/regular shades
4994,human,male,medium,3,goat/mohawk/mole
4995,human,male,light,2,hoodie/horned rim glasses
4996,human,female,medium,3,red mohawk/hot lipstick/earring
4997,human,female,medium,3,purple eye shadow/hot lipstick/straight hair dark
4998,human,male,dark,4,cigarette/messy hair/frown/chinstrap
4999,human,male,light,4,stringy hair/nerd glasses/goat/mole
5000,human,female,light,3,wild white hair/green eye shadow/hot lipstick
5001,human,female,dark,2,orange side/hot lipstick
5002,human,male,dark,4,beanie/earring/nerd glasses/pipe
5003,human,male,medium,3,frown/headband/3d glasses
5004,human,male,light,4,front beard dark/earring/horned rim glasses/headband
5005,human,female,dark,2,messy hair/nerd glasses
5006,human,male,medium,3,vampire hair/chinstrap/regular shades
5007,human,female,albino,2,straight hair/hot lipstick
5008,human,male,medium,2,classic shades/cowboy hat
5009,human,female,dark,3,cap/big shades/earring
5010,human,female,light,4,horned rim glasses/medical mask/straight hair/purple lipstick
5011,human,female,dark,2,straight hair dark/cigarette
5012,human,male,medium,2,cigarette/crazy hair
5013,human,male,light,3,messy hair/normal beard black/pipe
5014,human,female,medium,3,black lipstick/straight hair blonde/clown eyes blue
5015,human,male,dark,4,buck teeth/vape/goat/mohawk
5016,human,male,albino,4,earring/do-rag/regular shades/mole
5017,human,male,dark,3,bandana/big shades/earring
5018,human,male,dark,2,frumpy hair/goat
5019,human,male,light,3,earring/nerd glasses/mohawk dark
5020,human,male,dark,3,bandana/front beard dark/classic shades
5021,human,male,dark,3,mohawk thin/shadow beard/earring
5022,human,male,dark,2,normal beard/mohawk
5023,human,male,dark,4,peak spike/front beard dark/earring/nerd glasses
5024,human,female,medium,4,blue eye shadow/black lipstick/earring/straight hair dark
5025,human,male,dark,3,vampire hair/medical mask/eye patch
5026,human,female,medium,3,straight hair/classic shades/earring
5027,human,female,dark,3,wild white hair/clown eyes green/earring
5028,human,male,dark,3,messy hair/muttonchops/small shades
5029,human,male,light,2,headband/clown eyes green
5030,human,female,light,2,horned rim glasses/wild hair
5031,human,male,light,3,frumpy hair/clown eyes blue/shadow beard
5032,human,female,medium,4,hot lipstick/wild hair/clown eyes blue/cigarette
5033,human,male,light,3,peak spike/handlebars/classic shades
5034,human,male,light,3,cap/shadow beard/classic shades
5035,human,male,medium,3,handlebars/classic shades/knitted cap
5036,human,female,albino,4,red mohawk/clown eyes green/hot lipstick/earring
5037,human,male,light,3,cap/shadow beard/earring
5038,human,female,medium,3,purple eye shadow/mohawk dark/cigarette
5039,human,male,medium,3,front beard dark/horned rim glasses/do-rag
5040,human,female,dark,2,tassle hat/black lipstick
5041,human,male,dark,3,mustache/small shades/mohawk dark
5042,human,female,dark,3,mohawk thin/hot lipstick/clown eyes blue
5043,human,female,light,2,messy hair/clown eyes blue
5044,human,female,medium,3,black lipstick/eye patch/frumpy hair
5045,human,female,albino,2,mohawk dark/nerd glasses
5046,human,male,medium,2,small shades/mole
5047,human,male,dark,2,police cap/rosy cheeks
5048,human,male,light,3,bandana/handlebars/earring
5049,human,female,light,3,orange side/clown eyes green/purple lipstick
5050,human,male,light,3,shadow beard/shaved head/regular shades
5051,human,male,medium,4,front beard/peak spike/earring/3d glasses
5052,human,female,light,3,clown nose/purple eye shadow/mohawk dark
5053,human,female,dark,4,vape/wild white hair/hot lipstick/earring
5054,human,female,dark,1,clown eyes blue
5055,human,female,medium,4,black lipstick/straight hair/regular shades/earring
5056,human,male,albino,4,beanie/luxurious beard/earring/vr
5057,human,male,dark,5,chinstrap/classic shades/earring/shaved head/mole
5058,human,male,light,2,stringy hair/small shades
5059,human,male,light,3,gold chain/headband/regular shades
5060,human,female,dark,4,green eye shadow/purple lipstick/earring/straight hair dark
5061,human,male,dark,2,frumpy hair/big beard
5062,human,male,medium,3,front beard dark/crazy hair/vr
5063,human,male,dark,3,front beard dark/nerd glasses/shaved head
5064,human,female,medium,3,eye mask/straight hair/cigarette
5065,human,male,medium,3,front beard dark/fedora/earring
5066,zombie,male,,3,earring/knitted cap/smile
5067,human,female,dark,3,red mohawk/classic shades/earring
5068,human,female,dark,3,messy hair/welding goggles/earring
5069,human,female,medium,2,green eye shadow/straight hair dark
5070,human,male,light,3,cap forward/regular shades/mole
5071,human,female,light,3,big shades/bandana/hot lipstick
5072,human,male,light,3,horned rim glasses/knitted cap/smile
5073,human,female,medium,3,hot lipstick/classic shades/mohawk dark
5074,human,female,dark,4,cap/hot lipstick/cigarette/nerd glasses
5075,human,female,medium,3,green eye shadow/headband/earring
5076,human,female,dark,2,black lipstick/wild blonde
5077,human,male,medium,3,messy hair/earring/horned rim glasses
5078,human,male,medium,3,normal beard black/classic shades/knitted cap
5079,human,female,medium,4,pipe/messy hair/clown eyes green/hot lipstick
5080,human,male,light,4,shadow beard/wild hair/earring/small shades
5081,human,female,light,4,black lipstick/blonde short/vr/cigarette
5082,human,female,medium,3,blonde short/eye patch/hot lipstick
5083,human,female,dark,4,pink with hat/clown eyes green/earring/cigarette
5084,human,female,light,3,black lipstick/straight hair blonde/clown eyes blue
5085,human,female,albino,3,purple lipstick/earring/mohawk dark
5086,human,female,light,2,regular shades/mohawk dark
5087,human,male,medium,2,front beard/knitted cap
5088,human,male,albino,3,earring/knitted cap/regular shades
5089,human,male,medium,3,muttonchops/wild hair/regular shades
5090,human,male,light,3,stringy hair/goat/eye patch
5091,human,male,albino,2,wild hair/nerd glasses
5092,human,male,light,3,luxurious beard/hoodie/regular shades
5093,human,male,light,3,cap/rosy cheeks/3d glasses
5094,human,female,medium,3,hot lipstick/mohawk dark/clown eyes blue
5095,human,male,light,3,shadow beard/earring/knitted cap
5096,human,female,medium,4,pipe/clown eyes green/hot lipstick/blonde bob
5097,human,female,medium,3,blue eye shadow/black lipstick/wild hair
5098,human,male,dark,3,frumpy hair/frown/front beard dark
5099,human,female,light,2,bandana/clown eyes blue
5100,human,male,dark,3,clown nose/mohawk thin/earring
5101,human,male,dark,5,frown/mohawk thin/front beard dark/earring/small shades
5102,human,female,light,2,green eye shadow/crazy hair
5103,human,male,dark,3,frumpy hair/normal beard/vr
5104,human,male,light,3,cigarette/peak spike/horned rim glasses
5105,human,female,medium,3,mohawk/clown eyes green/earring
5106,human,female,medium,4,mole/hot lipstick/classic shades/mohawk dark
5107,human,male,light,4,gold chain/muttonchops/wild hair/horned rim glasses
5108,human,female,medium,5,black lipstick/purple eye shadow/frumpy hair/earring/cigarette
5109,human,male,medium,4,hoodie/shadow beard/horned rim glasses/mole
5110,human,male,light,4,earring/nerd glasses/goat/crazy hair
5111,human,male,light,3,eye mask/normal beard/cowboy hat
5112,human,male,light,4,wild hair/vape/earring/goat
5113,human,male,light,3,frown/mohawk thin/mustache
5114,human,male,light,4,mohawk thin/earring/regular shades/big beard
5115,human,female,dark,2,red mohawk/blue eye shadow
5116,human,male,medium,2,hoodie/3d glasses
5117,human,female,dark,3,blue eye shadow/messy hair/black lipstick
5118,human,female,light,4,black lipstick/medical mask/pigtails/earring
5119,human,male,dark,2,peak spike/nerd glasses
5120,human,female,light,2,dark hair/rosy cheeks
5121,human,female,albino,2,tassle hat/purple eye shadow
5122,human,male,dark,2,front beard/cap
5123,human,male,dark,2,mohawk thin/normal beard
5124,human,female,light,2,vr/blonde bob
5125,human,female,light,3,pipe/rosy cheeks/blonde bob
5126,human,male,dark,3,handlebars/big shades/mohawk
5127,human,male,medium,4,cigarette/peak spike/big shades/chinstrap
5128,human,male,medium,3,cap forward/mustache/earring
5129,human,female,medium,3,black lipstick/crazy hair/earring
5130,human,male,dark,3,cap forward/pipe/eye patch
5131,human,male,dark,3,mohawk thin/earring/smile
5132,human,female,light,3,choker/mohawk dark/clown eyes blue
5133,human,male,medium,4,big shades/earring/normal beard/mohawk dark
5134,human,female,light,1,black lipstick
5135,human,female,medium,4,pipe/blue eye shadow/wild white hair/black lipstick
5136,human,male,dark,2,cap/3d glasses
5137,human,female,dark,3,mole/red mohawk/purple lipstick
5138,human,male,medium,3,earring/vr/mohawk dark
5139,human,female,light,3,black lipstick/bandana/cigarette
5140,human,male,light,4,cigarette/normal beard black/earring/headband
5141,human,male,light,2,cap/mustache
5142,human,male,dark,2,normal beard black/knitted cap
5143,human,male,medium,2,front beard/clown hair green
5144,human,male,dark,3,stringy hair/cigarette/clown nose
5145,human,male,dark,4,frumpy hair/earring/normal beard/regular shades
5146,human,male,medium,3,messy hair/classic shades/goat
5147,human,male,medium,3,luxurious beard/earring/headband
5148,human,male,medium,3,eye mask/hoodie/normal beard
5149,human,male,medium,5,clown nose/normal beard black/classic shades/knitted cap/smile
5150,human,male,light,3,cigarette/bandana/clown eyes blue
5151,human,male,medium,2,crazy hair/mole
5152,human,male,dark,2,stringy hair/regular shades
5153,human,female,dark,3,purple eye shadow/wild hair/earring
5154,human,female,medium,4,half shaved/purple lipstick/earring/clown eyes blue
5155,human,male,medium,3,wild hair/normal beard/regular shades
5156,human,male,light,3,nerd glasses/knitted cap/pipe
5157,human,male,light,3,peak spike/vr/mole
5158,human,female,albino,2,big shades/straight hair
5159,human,female,light,4,tassle hat/hot lipstick/earring/cigarette
5160,human,female,medium,3,eye patch/hot lipstick/wild blonde
5161,human,female,light,2,clown eyes green/cigarette
5162,human,male,medium,2,purple hair/nerd glasses
5163,human,male,light,2,vape/headband
5164,human,female,medium,3,hot lipstick/half shaved/vr
5165,human,female,dark,2,purple eye shadow/mohawk dark
5166,human,female,dark,4,straight hair blonde/purple lipstick/earring/clown eyes blue
5167,human,female,light,3,gold chain/crazy hair/purple lipstick
5168,human,female,dark,2,orange side/purple lipstick
5169,human,male,dark,2,clown nose/hoodie
5170,human,male,light,3,big shades/fedora/earring
5171,human,female,light,1,earring
5172,human,female,light,2,blue eye shadow/straight hair
5173,human,male,medium,3,front beard/mohawk thin/vr
5174,human,male,dark,3,frumpy hair/shadow beard/earring
5175,human,male,medium,4,cigarette/bandana/gold chain/earring
5176,human,male,dark,4,frown/big shades/earring/mohawk
5177,human,female,medium,3,clown eyes green/straight hair blonde/hot lipstick
5178,human,male,light,2,police cap/big shades
5179,human,male,medium,2,fedora/eye patch
5180,human,female,dark,2,crazy hair/classic shades
5181,human,female,dark,3,tassle hat/purple eye shadow/cigarette
5182,human,male,albino,4,police cap/earring/small shades/mole
5183,human,female,dark,3,vape/regular shades/straight hair dark
5184,human,male,light,1,normal beard
5185,human,male,light,2,top hat/regular shades
5186,human,female,medium,3,pipe/horned rim glasses/pigtails
5187,human,female,medium,3,red mohawk/big shades/hot lipstick
5188,human,male,medium,3,cigarette/shaved head/small shades
5189,human,male,medium,3,cap/muttonchops/earring
5190,human,female,dark,2,clown eyes green/pigtails
5191,human,female,light,2,vape/pink with hat
5192,human,male,albino,3,wild hair/earring/nerd glasses
5193,human,female,medium,3,black lipstick/mohawk/clown eyes green
5194,human,male,light,3,messy hair/earring/clown eyes green
5195,human,female,dark,3,pipe/bandana/hot lipstick
5196,human,male,dark,2,vampire hair/front beard
5197,human,male,light,2,clown nose/luxurious beard
5198,human,male,dark,3,mustache/mohawk/regular shades
5199,human,female,medium,3,messy hair/hot lipstick/nerd glasses
5200,human,male,medium,2,mohawk/eye patch
5201,human,male,dark,3,frumpy hair/eye mask/pipe
5202,human,female,dark,4,black lipstick/mohawk thin/classic shades/earring
5203,human,female,medium,2,big shades/dark hair
5204,human,male,light,5,front beard dark/fedora/classic shades/earring/medical mask
5205,human,male,albino,2,frown/police cap
5206,human,male,dark,3,normal beard black/shaved head/regular shades
5207,human,male,dark,2,goat/mohawk dark
5208,human,female,light,5,vape/black lipstick/crazy hair/earring/clown eyes blue
5209,human,male,medium,2,vampire hair/small shades
